gene,seq_length,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30
Traf1,409,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0
Trir,173,1,0,0,1,0,1,1,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0
Phf11a,293,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,1,0,0,0,0
Ifit1,463,1,0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0
Cxcl9,126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Slfn1,337,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,-1,0
Tarm1,288,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,1,0,0
Procr,242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
Fcgr4,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
Gbp7,638,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0,1,0,0,0,1,0,0,0,0
Mx1,631,1,-1,0,0,0,0,0,0,1,0,0,-1,-1,1,0,1,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0
Ccl2,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
Gbp6,611,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1
Bst1,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cmpk2,447,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Dusp28,163,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
Bst2,172,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ifit2,472,1,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
Serpina3g,248,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-1,0,0,-1,0,0,1,0,-1,0,0,0,-1
Serpina3f,445,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,-1,0,0,-1,0,0,0
Gm4951,406,1,0,0,0,0,0,0,1,1,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,1,-1,0,-1,1,0,0
Ass1,412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1
Sh3bp4,962,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,-1,0,0,-1,0,0
Socs3,225,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,0,-1
H2-Q4,354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0
Ifi47,420,1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
Serpinb9,374,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Arg2,354,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mbnl1,347,1,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,0,1,0
Cdc42ep2,214,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,-1,1,0,1,-1,0,0,0,0,-1,0,0
Sema4a,760,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdkn1a,159,1,0,0,0,0,-1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,1
Igtp,423,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Ifit3,403,1,0,-1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0
Isg15,161,1,0,0,-1,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1
Il36g,193,1,-1,0,0,-1,1,1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0
Cd38,304,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Slc15a3,578,1,0,0,0,1,0,-1,-1,0,0,0,1,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
Tspyl5,406,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
Gpr84,396,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gch1,241,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,-1,1,-1,0,0,1,0,0,0,0,0,0,0,-1,1,0
Pfkfb3,543,1,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,1
Acsl1,699,1,-1,0,0,-1,0,0,1,0,0,1,0,0,-1,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0
Hmox1,289,1,-1,1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,1,-1,0,0,1,-1,0,0,0,0,0,-1,0
Cnn3,330,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,1,0,-1,0,0,0,-1,-1
Ms4a4a,236,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braf,804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
Marco,518,1,0,0,1,-1,0,0,1,-1,-1,-1,0,0,0,0,0,-1,-1,1,0,-1,0,-1,0,0,0,0,0,0,0
Trafd1,576,1,0,-1,0,1,-1,-1,0,0,0,1,0,0,-1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,-1,0
Mbnl2,355,1,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,1,0
Ifit1bl1,470,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0
Itgal,1161,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0
Mdm2,489,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0
Alas1,642,1,-1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Phf11,293,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,1,0,0,0,0
Sqstm1,442,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,-1
Marcksl1,200,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1
Pgap2,254,1,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cd200,204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,-1,0,0,0,0,0,0
Vcam1,739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
Ca2,260,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,-1,1,0,0,0
Nt5c3a,331,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ms4a7,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Irgm2,395,1,-1,-1,0,0,-1,0,0,-1,0,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0
Slc11a1,548,1,0,0,-1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rab5if,129,1,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Ifng,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
Fyttd1,283,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,-1,1,0
Zyx,564,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Clec4d,218,1,0,0,-1,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopx,73,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,-1,0
Ifih1,976,1,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1,0
Tnf,235,1,0,0,-1,0,0,0,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Junb,344,1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Herc6,1003,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
Eif4g2,906,1,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pilra,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrdc2,407,1,0,0,-1,1,0,1,0,0,0,0,-1,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
Irgm2,395,1,-1,-1,0,0,-1,0,0,-1,0,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0
Lcp2,533,1,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,1,0,0,0,1
Nod1,953,1,-1,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,0,0
Nfkbiz,728,1,0,0,-1,1,0,0,-1,-1,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0
Slamf7,333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Tmem268,342,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cd86,309,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0
Ifrd1,449,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zcchc2,1166,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,-1,0,-1,0,1,0,0
Cmklr1,371,1,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
Kynu,428,1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,1,1,0,0,0,-1,0,0,0,-1,0,0,-1,-1,1,0
Themis2,663,1,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Adar,1178,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,1
Relb,501,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vamp2,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slc28a2,660,1,-1,1,0,1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0
Lrrc8c,803,1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,0
Ccrl2,360,1,-1,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,-1,0,0,0
Nab1,486,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0
B4galt5,388,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tnfrsf1b,474,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batf2,274,1,-1,0,0,1,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0
Casp4,255,1,0,1,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
Lrrfip1,428,1,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,-1,1,0,0,0,-1,-1,-1,0,0,0,0,0,0
Rbpms,197,1,0,0,0,0,1,0,-1,1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0
Myl1,188,1,0,0,1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1
Myl3,204,1,0,0,1,1,0,-1,0,1,1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Myl3,204,1,0,0,1,1,0,-1,0,1,1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Myl1,188,1,0,0,1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1
Myl1,188,1,0,0,1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1
Myl1,188,1,0,0,1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1
Myl3,204,1,0,0,1,1,0,-1,0,1,1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clec2d,207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,1,1
Cox17,63,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,1,0,0,1,0,0,0,0,0,0,-1,0,1
Tap1,724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H2-T23,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Slamf1,343,1,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
Nfkb2,899,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,1,-1,0
Bnip3,187,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sod2,222,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1
Nt5c3a,331,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nol7,254,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1
Tnfaip2,691,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cdyl2,503,1,0,0,0,-1,0,0,-1,0,-1,1,0,0,-1,1,1,1,0,1,1,0,1,0,-1,0,0,0,1,0,1
Slfn5,884,1,0,0,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,1,-1,-1
Spata13,1234,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Pyhin1,420,1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,1,0,0,0,0
Sp140,430,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,1
Cxcl16,246,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
Usp18,368,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,1,0
Mnda,423,1,0,0,-1,0,1,1,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Stat1,749,1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0
H2-T24,363,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9b,377,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nadk,439,1,-1,0,-1,0,-1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1
Crtc3,619,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,1,0,0,0,0,0,0,1,0,0,-1,-1,0
Cebpb,296,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1
Peli1,418,1,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
Gbp9,619,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1
Arhgap12,838,1,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,-1,1,1,0
